"","lambda_h","lambda_l","mu_f","mu_s","K_l","K_h","alpha","r_h","r_l","PB_l","PB_h","RJ","N_h","N_l","W_l","W_h","TC"
"154",25,35,30,20,15,10,0.7,4,9,0.271254040663567,0.0570322373985874,5.31855201356794,5.14516516343486,13.0696423510067,0.27212711580767,0.194068995295156,26.1147503779959
"155",25,35,30,20,15,10,0.7,4,10,0.274755690573884,0.0559819027750358,5.10310293033839,5.06998561892982,13.1389090069447,0.272254828267262,0.191446327077602,26.1715559080765
"156",25,35,30,20,15,10,0.7,4,11,0.280048690002831,0.0543975405764058,4.77811185078688,4.95658211327252,13.2246135505088,0.272030795711289,0.18747824946582,26.2579207025904
"157",25,35,30,20,15,10,0.7,4,12,0.288171003614607,0.0519691029517303,4.27998044753245,4.78276242725221,13.3273830903431,0.271051935132645,0.181368262171067,26.3908113687148
"158",25,35,30,20,15,10,0.7,4,13,0.300936132962589,0.0481550045643625,3.49761644421412,4.509761639665,13.4448458762853,0.268537312857086,0.17170376189291,26.5998629677119
"159",25,35,30,20,15,10,0.7,4,14,0.321778128793075,0.0419298158146532,2.22067938150874,4.06418282681154,13.567613688071,0.262910066952463,0.15575089557785,26.9411525326636
"160",25,35,30,20,15,10,0.7,4,15,0.249123710686673,0.0311037941521673,6.08270635669307,3.2892913216308,13.6687347466673,0.293243680748161,0.127479275258252,22.9606817166566
"161",25,35,30,20,15,10,0.7,5,1,0.246431205378166,0.0742390846607583,6.38506808138894,5.90586409892734,12.7289057724716,0.27406017656618,0.218696726163685,26.2185495103508
"162",25,35,30,20,15,10,0.7,5,2,0.246574639602657,0.074138977832487,6.37024984540656,5.89979165108734,12.7359441846757,0.274159523923993,0.218495485146044,26.2135517767129
"163",25,35,30,20,15,10,0.7,5,3,0.246822717486494,0.0740030738891093,6.35013276909238,5.89154776181764,12.74739467515,0.274315659444474,0.218222204699145,26.2105058254623
"164",25,35,30,20,15,10,0.7,5,4,0.24721327958745,0.073814341027962,6.32219573300401,5.88009928747479,12.7641729615822,0.274534282929372,0.217842545335634,26.2094996530415
"165",25,35,30,20,15,10,0.7,5,5,0.247802568948494,0.0735483871296764,6.28282811250019,5.86396660998346,12.787469395203,0.274820046534899,0.217307252945476,26.2108020037392
"166",25,35,30,20,15,10,0.7,5,6,0.248673635165738,0.073169935405367,6.22680808813631,5.84100985073428,12.8187697179482,0.275173704395243,0.216544941490158,26.2149198609945
"167",25,35,30,20,15,10,0.7,5,7,0.249949231376338,0.072627449877646,6.14650708664017,5.80810285399969,12.8598578864625,0.275587036918064,0.215451006203464,26.2226915922132
"168",25,35,30,20,15,10,0.7,5,8,0.251812070480932,0.0718447230511423,6.03064455233405,5.76062289774712,12.9127821988377,0.276033936505115,0.213870101642256,26.2354372971185
"169",25,35,30,20,15,10,0.7,5,9,0.254537683841691,0.0707072549926716,5.8622717209909,5.69162445304565,12.9797531722948,0.276454767513774,0.211567412460865,26.2552059960895
"170",25,35,30,20,15,10,0.7,5,10,0.258550056494824,0.069039213156891,5.61536111581154,5.59044157453865,13.0629180086168,0.276728566271476,0.208179275481317,26.2851967054015
"171",25,35,30,20,15,10,0.7,5,11,0.264521181667028,0.0665622241137398,5.24870672468775,5.44018821995233,13.1639079129765,0.276622155328,0.203123087697397,26.3305134800201
"172",25,35,30,20,15,10,0.7,5,12,0.273562186080027,0.0628162803589181,4.69421629187552,5.21296048278899,13.2829415156165,0.275692314200895,0.195420067824086,26.3996147087756
"173",25,35,30,20,15,10,0.7,5,13,0.287624661497599,0.0569936754415922,3.83232969345906,4.85976315085973,13.4169680458306,0.273083347237842,0.183311495484665,26.5073515259677
"174",25,35,30,20,15,10,0.7,5,14,0.310447886604547,0.0475470754489596,2.43400402138333,4.28673544924244,13.5554158635954,0.267061875905612,0.163316548616303,26.6821186908945
"175",25,35,30,20,15,10,0.7,5,15,0.221257479799196,0.0311037941521673,6.67091267300304,3.2892913216308,13.6687347466673,0.304126426987885,0.127479275258252,21.3063252619361
"176",25,35,30,20,15,10,0.7,6,1,0.227113264096402,0.0952059753108371,7.06267773161637,6.5076494042589,12.5534548910782,0.277211393573671,0.235523291829818,26.7900240838647
"177",25,35,30,20,15,10,0.7,6,2,0.22730761511437,0.0950194453199726,7.04212614992375,6.49828435157425,12.5636528811682,0.277366825932146,0.235232839078248,26.7791908845069
"178",25,35,30,20,15,10,0.7,6,3,0.227635911917303,0.0947744497245096,7.01513291966006,6.48598393463657,12.579841594667,0.277606225185422,0.234851135052375,26.7700810629532
"179",25,35,30,20,15,10,0.7,6,4,0.228140887267834,0.0944439798414721,6.97872226651674,6.46939213697985,12.6029917842509,0.277935258753219,0.234335879856334,26.7621438977673
"180",25,35,30,20,15,10,0.7,6,5,0.228885621754613,0.0939903817550164,6.92874554113223,6.44661848027391,12.6343685902697,0.278358379428825,0.233627933931361,26.754856154653
"181",25,35,30,20,15,10,0.7,6,6,0.229962223765453,0.0933603940308091,6.85933448224896,6.41498888440821,12.6755316807815,0.278875377944559,0.232643319778264,26.7476778564506
"182",25,35,30,20,15,10,0.7,6,7,0.231505164095113,0.0924776266233425,6.76207255452332,6.37066805835288,12.7283141185725,0.279475533425663,0.231260951852451,26.7399975336521
"183",25,35,30,20,15,10,0.7,6,8,0.233712280370303,0.0912307987864198,6.62469901995987,6.30806896462355,12.7947611871306,0.280127667808367,0.229303151767245,26.7310567846813
"184",25,35,30,20,15,10,0.7,6,9,0.23687904303105,0.0894546228859574,6.42900274640283,6.21889305887281,12.8769984736613,0.280763068517374,0.22650337302093,26.7198360766398
"185",25,35,30,20,15,10,0.7,6,10,0.241457072212417,0.0868972216192784,6.1472322878864,6.0904944164496,12.9769755615663,0.281245515322812,0.222449894934896,26.7048668497773
"186",25,35,30,20,15,10,0.7,6,11,0.248160022659244,0.0831612253268205,5.73560607886816,5.90292242362242,13.0959824433215,0.281316661241193,0.216481126474593,26.6838966458731
"187",25,35,30,20,15,10,0.7,6,12,0.258169605815503,0.0775892136869176,5.12169057992376,5.62317018471824,13.2337171651613,0.280490674890222,0.207474913266329,26.6532392978304
"188",25,35,30,20,15,10,0.7,6,13,0.273575109664276,0.0690193672424794,4.17747834638544,5.19290659504304,13.3863605976865,0.277833872261967,0.193379818708155,26.6063820404261
"189",25,35,30,20,15,10,0.7,6,14,0.298431232565536,0.0551974149068464,2.65459732730276,4.49895217394503,13.5421026136856,0.271449035404413,0.170024865766149,26.5305982743696
"190",25,35,30,20,15,10,0.7,6,15,0.198035620726298,0.0311037941521673,7.28211589170543,3.2892913216308,13.6687347466673,0.313195382187654,0.127479275258252,19.9882105272245
"191",25,35,30,20,15,10,0.7,7,1,0.203177142221582,0.125268649435325,7.90214329262965,7.08434998658504,12.2996654913234,0.280018703043282,0.247876121265535,27.7981373349695
"192",25,35,30,20,15,10,0.7,7,2,0.203455713731541,0.124905586386514,7.87167570228143,7.06971771677299,12.3156567764321,0.280284743911726,0.247466819190893,27.7749405135531
"193",25,35,30,20,15,10,0.7,7,3,0.203912416844521,0.124448993097021,7.83335922434305,7.05131596471337,12.3402608518846,0.280683669631,0.246951471715834,27.7532260376918
"194",25,35,30,20,15,10,0.7,7,4,0.204594629212883,0.123855949122229,7.7835920532096,7.02741493849224,12.3743734243612,0.281218373767492,0.246281111656382,27.7312567085868
"195",25,35,30,20,15,10,0.7,7,5,0.205572409299374,0.123068899124158,7.71754424965784,6.99569502657871,12.4192172741267,0.281890538784916,0.245389701641973,27.7071591090033
"196",25,35,30,20,15,10,0.7,7,6,0.206947254716804,0.122008815415357,7.62858395397281,6.95297123273265,12.476305915929,0.282696247360585,0.244185897960395,27.6787303413588
"197",25,35,30,20,15,10,0.7,7,7,0.20886572416508,0.120564915881413,7.50741453271609,6.89477878480567,12.5473866456695,0.283619075644071,0.242540414423785,27.6431787542451
"198",25,35,30,20,15,10,0.7,7,8,0.2115411194606,0.118578578954083,7.3407247525427,6.81472487143304,12.6343445723483,0.284618890796078,0.240265779208619,27.5967439836748
"199",25,35,30,20,15,10,0.7,7,9,0.215289247005512,0.115817043499405,7.10898172267325,6.70342868747633,12.7390383963379,0.285613154640458,0.237082295823349,27.5340966521823
"200",25,35,30,20,15,10,0.7,7,10,0.220590242041275,0.111928133444392,6.78263146795819,6.54669673310623,12.8630162836742,0.286444583093647,0.232557487501726,27.4473218430676
"201",25,35,30,20,15,10,0.7,7,11,0.228201976443129,0.106357370360568,6.31514316772884,6.322182261671,13.007009575722,0.286822408083644,0.225990863255178,27.3240707978214
"202",25,35,30,20,15,10,0.7,7,12,0.239384101041652,0.0981843682754723,5.62927970610953,5.9927916170567,13.1699761096025,0.286208377653293,0.216175726317178,27.1439192305835
"203",25,35,30,20,15,10,0.7,7,13,0.256384484280986,0.0857677433125007,4.58729913519271,5.49237328143121,13.3471141797482,0.283574891260971,0.200852192786119,26.8704557289054
"204",25,35,30,20,15,10,0.7,7,14,0.283635952241889,0.0658716364923341,2.91765405810266,4.69051474982008,13.5251421092173,0.276826444224644,0.17526171469032,26.4317649120368
"205",25,35,30,20,15,10,0.7,7,15,0.178684071498884,0.0311037941521673,8.01639429468702,3.2892913216308,13.6687347466673,0.320752844854128,0.127479275258252,19.0022527753295
"206",25,35,30,20,15,10,0.7,8,1,0.169783101743427,0.170554475487213,9.0720453951721,7.61248903590728,11.8589035456127,0.281298917667498,0.252565798449438,29.445481323615
"207",25,35,30,20,15,10,0.7,8,2,0.170230133665968,0.169757171790612,9.02017633824061,7.58777132577686,11.8884520315333,0.281847978660684,0.251987709012763,29.3907464020751
"208",25,35,30,20,15,10,0.7,8,3,0.170932326681084,0.168818639883461,8.95911959771425,7.55867531163817,11.9319027975008,0.282638711159756,0.251305201048269,29.3386620407583
"209",25,35,30,20,15,10,0.7,8,4,0.171938596621745,0.167666642459003,8.88417573347673,7.52296151960367,11.9895233556694,0.283658901020913,0.250464472810538,29.2848447258573
"210",25,35,30,20,15,10,0.7,8,5,0.173324106058593,0.166211214293453,8.7894920054313,7.47784088155186,12.062034399502,0.28489694485601,0.249397594733436,29.2248322041107
"211",25,35,30,20,15,10,0.7,8,6,0.175198555152847,0.164334970911904,8.66743189810985,7.41967428802299,12.150487225404,0.286335411974573,0.248014493188997,29.1536148557742
"212",25,35,30,20,15,10,0.7,8,7,0.177719764187282,0.161878955659689,8.50765439364718,7.34353382443432,12.2561390169663,0.287942310886415,0.246190809523332,29.0650543932536
"213",25,35,30,20,15,10,0.7,8,8,0.18111596044229,0.158620663914472,8.29568432408328,7.24252148594654,12.3803048226666,0.289658114975459,0.243748316777235,28.9510646313265
"214",25,35,30,20,15,10,0.7,8,9,0.185723346114968,0.15423794886021,8.01056424043998,7.10665019780715,12.5241563077611,0.291375088314766,0.240421401921215,28.8003325117913
"215",25,35,30,20,15,10,0.7,8,10,0.192052250891819,0.148246210403339,7.62076820103496,6.92089656969076,12.6884155648134,0.292902194152576,0.235795995225625,28.5961450786837
"216",25,35,30,20,15,10,0.7,8,11,0.200910622712606,0.139881744362662,7.07661298500496,6.6615845310402,12.8728394051263,0.293901406404657,0.229190018664759,28.3123942039308
"217",25,35,30,20,15,10,0.7,8,12,0.213652516793205,0.127867515112276,6.2950202950013,6.28912390240212,13.0752535555167,0.293762649304894,0.21939797027075,27.9055810654962
"218",25,35,30,20,15,10,0.7,8,13,0.232729244247904,0.109894064329741,5.1257469730927,5.73191772315065,13.2895082957402,0.291332887818467,0.204080559525998,27.2970983778621
"219",25,35,30,20,15,10,0.7,8,14,0.263083095137124,0.0813072315418535,3.26601389561267,4.84567945608855,13.5004453995435,0.284248755374339,0.17806762698299,26.328363063007
"220",25,35,30,20,15,10,0.7,8,15,0.162557780476038,0.0311037941521673,9.00201037924871,3.2892913216308,13.6687347466673,0.327050730409523,0.127479275258252,18.3674800231223
"221",25,35,30,20,15,10,0.7,9,1,0.118431568409919,0.243473493714081,10.8594710624868,8.03267364043736,10.8883638176546,0.27425250895177,0.243077221013403,32.2054619049936
"222",25,35,30,20,15,10,0.7,9,2,0.119289924956993,0.241242004942982,10.7453644465901,7.98283223460931,10.9626672453163,0.275855185494116,0.242281511248348,32.0408954359809
"223",25,35,30,20,15,10,0.7,9,3,0.120550368071778,0.238910952029585,10.6261666433707,7.93076701439938,11.0641856370007,0.278011256744165,0.241440796666576,31.8945412979441
"224",25,35,30,20,15,10,0.7,9,4,0.122244851628211,0.236319151880657,10.4936355959798,7.87287787566788,11.1895690209564,0.280620051891598,0.240494642129202,31.7523640628827
"225",25,35,30,20,15,10,0.7,9,5,0.124440985048827,0.23330290068675,10.3394003513803,7.80550841283126,11.3368554342736,0.283602456476469,0.239378426351316,31.6025720703555
"226",25,35,30,20,15,10,0.7,9,6,0.12724738965253,0.229676119806389,10.1539458251391,7.72450246736174,11.504953346132,0.286885087564645,0.238014748528929,31.433986515209
"227",25,35,30,20,15,10,0.7,9,7,0.130825925258694,0.225206915890888,9.92541420931605,7.62468058657717,11.6932682791761,0.290385303921564,0.23630199148084,31.2345290194041
"228",25,35,30,20,15,10,0.7,9,8,0.135414147665048,0.219584850217958,9.63793129808844,7.49910896801218,11.9014021621645,0.293993826638744,0.234096729940123,30.9894862282302
"229",25,35,30,20,15,10,0.7,9,9,0.141365152012571,0.212369312925489,9.26896661720649,7.33794637238584,12.1288653221908,0.297550469490836,0.231183669719927,30.679081081597
"230",25,35,30,20,15,10,0.7,9,10,0.149219866986288,0.202900302781696,8.78477117002624,7.12645134562203,12.3747295747465,0.300804973531758,0.227219688393452,30.2745137592622
"231",25,35,30,20,15,10,0.7,9,11,0.159845207800909,0.190131173804214,8.131824978031,6.84124653183131,12.6371006840666,0.303346305692028,0.221620491938009,29.7307186758902
"232",25,35,30,20,15,10,0.7,9,12,0.174718713966563,0.172286499397259,7.21934204971507,6.44267689952774,12.9121428084739,0.304461423497849,0.213307625990421,28.9716760802043
"233",25,35,30,20,15,10,0.7,9,13,0.196578041940949,0.146083313653454,5.8794487508273,5.85741578078075,13.1919504748758,0.302820076604079,0.200069802963131,27.8570487126841
"234",25,35,30,20,15,10,0.7,9,14,0.231127405998475,0.104686643739674,3.7626404681987,4.93280067546416,13.4590508491583,0.295665581119737,0.176656093140521,26.0945293158905
"235",25,35,30,20,15,10,0.7,9,15,0.149119204623667,0.0311037941521673,10.4512295601608,3.2892913216308,13.6687347466673,0.332298968372353,0.127479275258252,18.1524389515049
"236",25,35,30,20,15,10,0.7,10,1,0.0396544575173533,0.361075325981383,13.4086324662414,8.01289360790131,7.89593937087215,0.216652290815151,0.204785417454968,36.7474579583207
"237",25,35,30,20,15,10,0.7,10,2,0.0413074453807885,0.351764444412664,13.0302780421505,7.87960665062538,8.19855328451805,0.224568342643324,0.204313647799112,35.9769267506683
"238",25,35,30,20,15,10,0.7,10,3,0.0435193985198189,0.344402733397901,12.7311295769104,7.77422242312118,8.56502416638689,0.234065127610229,0.2038703588222,35.4316499663826
"239",25,35,30,20,15,10,0.7,10,4,0.0462664175860781,0.337848748141424,12.4648036335598,7.6804009362491,8.97032669193892,0.244437194609318,0.203423483788525,35.000991035986
"240",25,35,30,20,15,10,0.7,10,5,0.0495879814071498,0.331381184906543,12.2019895117234,7.58781659628035,9.39959041943899,0.255242391556715,0.202934277670058,34.6188447950333
"241",25,35,30,20,15,10,0.7,10,6,0.0535792160588422,0.324473769087181,11.9213016611689,7.48893568684042,9.84360185307201,0.266176839502544,0.202358899923193,34.2416152340887
"242",25,35,30,20,15,10,0.7,10,7,0.0583977213082627,0.316663248878715,11.6039155089002,7.37712667438062,10.2963974899269,0.277003181109459,0.201642470971257,33.8360922778338
"243",25,35,30,20,15,10,0.7,10,8,0.0642849390345981,0.307450982234352,11.2295683737685,7.24525140762104,10.7538580651881,0.287501341573735,0.200707669832525,33.3715492240801
"244",25,35,30,20,15,10,0.7,10,9,0.0716087751535497,0.296201303938008,10.772429538782,7.08421022377758,11.212798036144,0.297424665792332,0.199434316724948,32.813015780356
"245",25,35,30,20,15,10,0.7,10,10,0.0809446739149052,0.281997678442078,10.1952549173615,6.88088275036199,11.6702625628689,0.306446199006175,0.197619591565111,32.1132034697768
"246",25,35,30,20,15,10,0.7,10,11,0.0932357028077907,0.263388670988644,9.43906440564854,6.61449143573863,12.1227924651821,0.314071868277081,0.194892373088547,31.1994207583353
"247",25,35,30,20,15,10,0.7,10,12,0.110133865012411,0.237865922806296,8.40192902609507,6.24912866944871,12.5653045356684,0.319469685202778,0.190506956470201,29.9475280809582
"248",25,35,30,20,15,10,0.7,10,13,0.13481355989578,0.200633519337254,6.8889633130117,5.71614006532652,12.988747647609,0.321076809675624,0.182771630679815,28.1211003029155
"249",25,35,30,20,15,10,0.7,10,14,0.174243678929057,0.141180647324665,4.47305274806062,4.86506142649,13.3738071183873,0.315528736136911,0.167128356200955,25.2022280449822
"250",25,35,30,20,15,10,0.7,10,15,0.137920391413358,0.0311037941521673,12.755806337012,3.2892913216308,13.6687347466673,0.336672500008044,0.127479275258252,18.521685121536
"251",25,35,30,20,20,10,0.7,1,1,0.332690424649475,0.0343806246382438,2.63378678984108,3.63582300286481,18.2220626392238,0.347421625194032,0.140432845478089,27.3515572851255
"252",25,35,30,20,20,10,0.7,1,2,0.332694657952664,0.0343802808351437,2.63351045450201,3.6357866449675,18.2222864075987,0.34742368754592,0.140431491162274,27.351689127896
"253",25,35,30,20,20,10,0.7,1,3,0.332702643908404,0.0343797573774083,2.63308971987007,3.63573128821656,18.222691291439,0.347427249132875,0.140429429145529,27.3519977870574
"254",25,35,30,20,20,10,0.7,1,4,0.332716343878232,0.0343789518362975,2.63244225777357,3.63564610055835,18.223353374603,0.34743273904583,0.140426255934937,27.352571515049
"255",25,35,30,20,20,10,0.7,1,5,0.332738838071659,0.0343777043395344,2.63143956919721,3.63551417516505,18.2243831948005,0.34744066017114,0.140421341749162,27.3535493463385
"256",25,35,30,20,20,10,0.7,1,6,0.332774953875802,0.0343757652068973,2.62988097105033,3.63530910783072,18.2259398125555,0.347451529488263,0.140413703019417,27.3551495453598
"257",25,35,30,20,20,10,0.7,1,7,0.332832249438072,0.0343727442984807,2.62745288430161,3.63498964044389,18.2282499177189,0.347465728408147,0.140401802840211,27.3577141328717
"258",25,35,30,20,20,10,0.7,1,8,0.332922555029478,0.0343680316488785,2.62366504287368,3.63449126788642,18.2316332250612,0.347483180268957,0.140383238278565,27.361778650015
"259",25,35,30,20,20,10,0.7,1,9,0.33306439277228,0.0343606728827723,2.61775035761846,3.63371306297122,18.2365352717467,0.347502706434061,0.140354249482584,27.3681816550014
"260",25,35,30,20,20,10,0.7,1,10,0.333286785893659,0.0343491730960512,2.60850728371498,3.63249693646018,18.2435680855542,0.347520797573935,0.140308946816753,27.378237058904
"261",25,35,30,20,20,10,0.7,1,11,0.33363528157968,0.0343311867771689,2.594050591716,3.63059484559891,18.2535575605918,0.347529335543796,0.140238088633697,27.3940065438756
"262",25,35,30,20,20,10,0.7,1,12,0.334181538039312,0.0343030242362418,2.57141465477103,3.62761659796091,18.2675929151681,0.347511446242892,0.14012713511525,27.4187330916848
